date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:45	2688/2688	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:02%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Finnovation-excellence%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed3f4c	(from https://www.lumchang.com.sg/sustainability/innovation-excellence/)
20:34:45	3774/3774	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:03%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/749	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/749.json	(from https://www.lumchang.com.sg/sustainability/workplace-health-safety/)
20:34:46	102167/102167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202022%2003:20:52%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/Innovation-_-Excellence.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/Innovation-_-Excellence.jpg	(from https://www.lumchang.com.sg/sustainability/innovation-excellence/)
20:34:46	2633/2633	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:03%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Fworkplace-health-safety%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed4c30.json	(from https://www.lumchang.com.sg/sustainability/workplace-health-safety/)
20:34:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:03%20GMT	https://www.lumchang.com.sg/?p=749	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index16d5.html	(from https://www.lumchang.com.sg/sustainability/workplace-health-safety/)
20:34:46	2698/2698	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:04%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Fworkplace-health-safety%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed46c2	(from https://www.lumchang.com.sg/sustainability/workplace-health-safety/)
20:34:47	48777/48777	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Oct%202022%2003:25:54%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/Workplace-Health-_-Safety.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/Workplace-Health-_-Safety.jpg	(from https://www.lumchang.com.sg/sustainability/workplace-health-safety/)
20:34:48	3679/3679	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:05%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/753	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/753.json	(from https://www.lumchang.com.sg/sustainability/our-people-our-assets/)
20:34:48	76256/76256	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2003:26:22%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/Workplace-Health-_-Safety1.png	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/Workplace-Health-_-Safety1.png	(from https://www.lumchang.com.sg/sustainability/workplace-health-safety/)
20:34:48	2605/2605	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:06%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Four-people-our-assets%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed9400.json	(from https://www.lumchang.com.sg/sustainability/our-people-our-assets/)
20:34:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:06%20GMT	https://www.lumchang.com.sg/?p=753	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/indexf31a.html	(from https://www.lumchang.com.sg/sustainability/our-people-our-assets/)
20:34:48	2673/2673	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:06%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Four-people-our-assets%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed39ad	(from https://www.lumchang.com.sg/sustainability/our-people-our-assets/)
20:34:49	3415/3415	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:07%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/756	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/756.json	(from https://www.lumchang.com.sg/sustainability/social-responsibility/)
20:34:49	2602/2602	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:07%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Fsocial-responsibility%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedab74.json	(from https://www.lumchang.com.sg/sustainability/social-responsibility/)
20:34:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:07%20GMT	https://www.lumchang.com.sg/?p=756	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index79e7.html	(from https://www.lumchang.com.sg/sustainability/social-responsibility/)
20:34:50	2670/2670	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:07%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fsustainability%2Fsocial-responsibility%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed99af	(from https://www.lumchang.com.sg/sustainability/social-responsibility/)
20:34:51	2914/2914	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:08%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/88	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/88.json	(from https://www.lumchang.com.sg/careers/)
20:34:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:08%20GMT	https://www.lumchang.com.sg/?p=88	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index8ed7.html	(from https://www.lumchang.com.sg/careers/)
20:34:51	2641/2641	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:09%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fcareers%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed9d73.json	(from https://www.lumchang.com.sg/careers/)
20:34:51	2749/2749	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:09%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fcareers%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embede428	(from https://www.lumchang.com.sg/careers/)
20:34:53	645495/645495	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2003:31:59%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/Social-Responsibility.png	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/Social-Responsibility.png	(from https://www.lumchang.com.sg/sustainability/social-responsibility/)
20:34:54	348761/348761	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Sep%202022%2013:19:44%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/careers-banner.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/careers-banner.jpg	(from https://www.lumchang.com.sg/careers/)
20:34:55	1741/1741	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:12%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/64	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/64.json	(from https://www.lumchang.com.sg/contact-us/)
20:34:55	520101/520101	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Sep%202022%2013:25:56%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/joinus-img1.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/joinus-img1.jpg	(from https://www.lumchang.com.sg/careers/)
20:34:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:12%20GMT	https://www.lumchang.com.sg/?p=64	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index8cd4.html	(from https://www.lumchang.com.sg/contact-us/)
20:34:55	663015/663015	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2003:28:57%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/Our-People-Our-Assets.png	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/Our-People-Our-Assets.png	(from https://www.lumchang.com.sg/sustainability/our-people-our-assets/)
20:34:55	2661/2661	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:13%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fcontact-us%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed60d8.json	(from https://www.lumchang.com.sg/contact-us/)
20:34:55	2769/2769	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:13%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed0742	(from https://www.lumchang.com.sg/contact-us/)
20:34:57	4188/4188	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:15%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/212	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/212.json	(from https://www.lumchang.com.sg/terms-conditions/)
20:34:59	275872/275872	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2004:27:28%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/shutterstock_1958537320.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/shutterstock_1958537320.jpg	(from https://www.lumchang.com.sg/contact-us/)
20:35:00	2563/2563	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:17%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fterms-conditions%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed01fb.json	(from https://www.lumchang.com.sg/terms-conditions/)
20:35:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:17%20GMT	https://www.lumchang.com.sg/?p=212	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index905c.html	(from https://www.lumchang.com.sg/terms-conditions/)
20:35:01	2633/2633	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:18%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fterms-conditions%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed26a2	(from https://www.lumchang.com.sg/terms-conditions/)
20:35:01	334617/334617	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Oct%202022%2008:16:11%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/10/Image-10_11zon-1.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/10/Image-10_11zon-1.jpg	(from https://www.lumchang.com.sg/contact-us/)
20:35:01	12911/12911	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:19%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/214	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/214.json	(from https://www.lumchang.com.sg/privacy-policy/)
20:35:01	2535/2535	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:19%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprivacy-policy%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed5035.json	(from https://www.lumchang.com.sg/privacy-policy/)
20:35:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:19%20GMT	https://www.lumchang.com.sg/?p=214	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/indexba1b.html	(from https://www.lumchang.com.sg/privacy-policy/)
20:35:02	2605/2605	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:19%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed0eaa	(from https://www.lumchang.com.sg/privacy-policy/)
20:35:03	41581/41581	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Jan%202023%2015:36:20%20GMT	https://www.lumchang.com.sg/docs/default-source/Terms-of-Use/data_request_form_july-2018.pdf?sfvrsn=0	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/docs/default-source/Terms-of-Use/data_request_form_july-2018f6a0.pdf	(from https://www.lumchang.com.sg/privacy-policy/)
20:35:04	1624/1624	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:21%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/pages/275	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/pages/275.json	(from https://www.lumchang.com.sg/about-us/our-board-management/senior-management/)
20:35:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:22%20GMT	https://www.lumchang.com.sg/?p=275	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index0b1f.html	(from https://www.lumchang.com.sg/about-us/our-board-management/senior-management/)
20:35:09	2614/2614	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:24%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fabout-us%2Four-board-management%2Fsenior-management%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedc68d.json	(from https://www.lumchang.com.sg/about-us/our-board-management/senior-management/)
20:35:11	2680/2680	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:27%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fabout-us%2Four-board-management%2Fsenior-management%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embeddffc	(from https://www.lumchang.com.sg/about-us/our-board-management/senior-management/)
20:35:13	14222/14222	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2009%20Jan%202023%2004:11:53%20GMT	https://www.lumchang.com.sg/project_category/property/feed/	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/project_category/property/feed/index.html	(from https://www.lumchang.com.sg/project_category/property/)
20:35:13	669/669	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:30%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/project_category/14	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/project_category/14.json	(from https://www.lumchang.com.sg/project_category/property/)
20:35:15	1843/1843	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:31%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/609	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/609.json	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:36:33%20GMT	https://www.lumchang.com.sg/?p=609	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index93f8.html	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:17	2774/2774	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:36:34%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fone-tree-hill%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embeda305.json	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:20	2880/2880	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:36:37%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Fone-tree-hill%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed84f1	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:21	72571/72571	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:36:32%20GMT	https://www.lumchang.com.sg/project_category/property/page/2/	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/project_category/property/page/2/index.html	(from https://www.lumchang.com.sg/project_category/property/)
20:35:39	283473/283473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:50:13%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/One-Tree-Hill-Collection_Khoo-Guo-Jie-020.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/One-Tree-Hill-Collection_Khoo-Guo-Jie-020.jpg	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:44	622012/622012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:49:50%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_05_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_05_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:44	495577/495577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:50:03%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_16_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_16_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:45	815288/815288	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:49:56%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_02_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_02_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:45	230798/230798	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:35:41%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/one-tree-hill/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/OneTreeHillCollection_Landscape_Image_13_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexecfa.html	(from https://www.lumchang.com.sg/projects_uri/one-tree-hill/)
20:35:46	2007/2007	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:37:03%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/615	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/615.json	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:35:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:37:04%20GMT	https://www.lumchang.com.sg/?p=615	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index2f7a.html	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:35:47	2706/2706	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:37:04%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Ftekka-place-2%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embede97e.json	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:35:48	2812/2812	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:37:05%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Ftekka-place-2%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embedabdb	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:35:56	235423/235423	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:35:51%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/tekka-place-2/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/Sungei-Rd_11zon-1-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/index0c09.html	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:35:56	506553/506553	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2007:54:12%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/ELEVATION-13_11zon-1.png	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/ELEVATION-13_11zon-1.png	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:35:57	1626/1626	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:37:14%20GMT	https://www.lumchang.com.sg/wp-json/wp/v2/projects_uri/622	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/wp/v2/projects_uri/622.json	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
20:35:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Jan%202023%2015:37:15%20GMT	https://www.lumchang.com.sg/?p=622	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/index7033.html	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
20:35:58	2729/2729	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Jan%202023%2015:37:15%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Ftwin-fountains%2F	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embed1f56.json	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
20:35:58	2835/2835	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Jan%202023%2015:37:16%20GMT	https://www.lumchang.com.sg/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.lumchang.com.sg%2Fprojects_uri%2Ftwin-fountains%2F&format=xml	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-json/oembed/1.0/embeddd8f	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
20:35:59	714606/714606	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:53:58%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_20190910_144947_11zon-1-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_20190910_144947_11zon-1-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:36:00	703875/703875	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:54:03%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/Roof-Garden_11zon-1-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/Roof-Garden_11zon-1-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/tekka-place-2/)
20:36:06	849541/849541	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:58:28%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_2041_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_2041_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
20:36:06	230639/230639	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jan%202023%2015:36:03%20GMT	https://in.pinterest.com/pin/create/button/?url=https://www.lumchang.com.sg/projects_uri/twin-fountains/&media=https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_2289-Twin-Fountains_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/in.pinterest.com/pin/create/button/indexf345.html	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
20:36:07	694872/694872	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Oct%202022%2007:58:42%20GMT	https://www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3280_11zon-scaled.jpg	C:/My%20Web%20Sites/Lum_chang/www.lumchang.com.sg/wp-content/uploads/2022/09/IMG_3280_11zon-scaled.jpg	(from https://www.lumchang.com.sg/projects_uri/twin-fountains/)
